Order Id,Order Date,City,State,Region,Category,Sub Category,Product Id,cost price,List Price,Quantity,Discount Percent,Profit,Revenue
8811,2022-10-21,Los Angeles,California,West,Office Supplies,Paper,OFF-PA-10004911,30.0,40.0,4,4.0,10.0,40.0
8812,2022-03-23,Jackson,Michigan,Central,Office Supplies,Appliances,OFF-AP-10004233,170.0,210.0,3,5.0,40.0,120.0
8813,2022-09-29,Jackson,Michigan,Central,Office Supplies,Art,OFF-AR-10002766,10.0,10.0,5,4.0,0.0,0.0
8814,2022-12-30,Glendale,Arizona,West,Furniture,Chairs,FUR-CH-10003199,230.0,270.0,3,4.0,40.0,120.0
8815,2022-12-24,Wilmington,Delaware,East,Technology,Phones,TEC-PH-10003012,280.0,310.0,2,4.0,30.0,60.0
8816,2023-03-16,Wilmington,Delaware,East,Office Supplies,Paper,OFF-PA-10001583,30.0,40.0,6,4.0,10.0,60.0
8817,2023-05-22,Wilmington,Delaware,East,Office Supplies,Art,OFF-AR-10001940,10.0,10.0,4,4.0,0.0,0.0
8818,2023-06-19,Wilmington,Delaware,East,Office Supplies,Envelopes,OFF-EN-10003286,20.0,20.0,2,4.0,0.0,0.0
8819,2023-08-15,Wilmington,Delaware,East,Office Supplies,Paper,OFF-PA-10003441,40.0,40.0,6,2.0,0.0,0.0
8820,2023-02-03,Austin,Texas,Central,Office Supplies,Paper,OFF-PA-10003395,320.0,340.0,4,4.0,20.0,80.0
8821,2022-01-21,Orlando,Florida,South,Technology,Copiers,TEC-CO-10003236,880.0,960.0,2,3.0,80.0,160.0
8822,2023-02-16,Orlando,Florida,South,Office Supplies,Binders,OFF-BI-10002982,0.0,0.0,2,3.0,0.0,0.0
8823,2022-10-28,Orlando,Florida,South,Office Supplies,Art,OFF-AR-10004010,50.0,60.0,2,3.0,10.0,20.0
8824,2022-02-22,Orlando,Florida,South,Office Supplies,Paper,OFF-PA-10002947,10.0,10.0,2,5.0,0.0,0.0
8825,2023-10-07,Reading,Pennsylvania,East,Office Supplies,Envelopes,OFF-EN-10003845,10.0,10.0,3,2.0,0.0,0.0
8826,2023-01-03,Philadelphia,Pennsylvania,East,Office Supplies,Labels,OFF-LA-10003190,10.0,10.0,3,5.0,0.0,0.0
8827,2023-02-26,Houston,Texas,Central,Office Supplies,Paper,OFF-PA-10002986,30.0,30.0,5,3.0,0.0,0.0
8828,2022-05-06,Houston,Texas,Central,Office Supplies,Paper,OFF-PA-10001593,30.0,30.0,7,2.0,0.0,0.0
8829,2022-03-03,Saint Charles,Missouri,Central,Office Supplies,Paper,OFF-PA-10000528,10.0,10.0,2,5.0,0.0,0.0
8830,2023-12-09,Indianapolis,Indiana,Central,Office Supplies,Storage,OFF-ST-10001932,310.0,390.0,2,4.0,80.0,160.0
8831,2022-04-05,Seattle,Washington,West,Office Supplies,Binders,OFF-BI-10003727,20.0,30.0,10,5.0,10.0,100.0
8832,2022-06-04,Harrisonburg,Virginia,South,Furniture,Furnishings,FUR-FU-10002759,40.0,40.0,2,2.0,0.0,0.0
8833,2023-04-30,Rochester,New York,East,Office Supplies,Binders,OFF-BI-10000545,1110.0,1220.0,2,3.0,110.0,220.0
8834,2022-11-25,Sandy Springs,Georgia,South,Office Supplies,Storage,OFF-ST-10004950,20.0,20.0,1,5.0,0.0,0.0
8835,2023-12-09,Sandy Springs,Georgia,South,Technology,Phones,TEC-PH-10003171,80.0,90.0,2,5.0,10.0,20.0
8836,2023-07-21,Sandy Springs,Georgia,South,Office Supplies,Art,OFF-AR-10000614,10.0,10.0,4,5.0,0.0,0.0
8837,2022-09-29,Sandy Springs,Georgia,South,Office Supplies,Art,OFF-AR-10000034,10.0,10.0,3,5.0,0.0,0.0
8838,2023-08-03,Sandy Springs,Georgia,South,Office Supplies,Labels,OFF-LA-10003766,20.0,20.0,5,3.0,0.0,0.0
8839,2022-11-21,Los Angeles,California,West,Office Supplies,Art,OFF-AR-10001725,60.0,70.0,3,4.0,10.0,30.0
8840,2022-10-27,Los Angeles,California,West,Office Supplies,Binders,OFF-BI-10002794,60.0,70.0,2,4.0,10.0,20.0
8841,2022-08-07,Los Angeles,California,West,Technology,Accessories,TEC-AC-10004171,260.0,300.0,3,5.0,40.0,120.0
8842,2022-03-28,San Francisco,California,West,Technology,Accessories,TEC-AC-10003628,80.0,90.0,3,4.0,10.0,30.0
8843,2022-08-26,San Francisco,California,West,Technology,Accessories,TEC-AC-10004761,20.0,30.0,2,2.0,10.0,20.0
8844,2023-05-26,Minneapolis,Minnesota,Central,Office Supplies,Storage,OFF-ST-10000885,70.0,70.0,5,4.0,0.0,0.0
8845,2022-12-15,Columbus,Ohio,East,Office Supplies,Binders,OFF-BI-10004209,10.0,10.0,3,2.0,0.0,0.0
8846,2023-01-03,Columbus,Ohio,East,Office Supplies,Fasteners,OFF-FA-10002988,0.0,0.0,3,5.0,0.0,0.0
8847,2022-08-25,Columbus,Ohio,East,Office Supplies,Paper,OFF-PA-10002222,80.0,90.0,5,5.0,10.0,50.0
8848,2022-08-04,Columbus,Ohio,East,Office Supplies,Appliances,OFF-AP-10004487,110.0,130.0,2,2.0,20.0,40.0
8849,2022-09-23,Raleigh,North Carolina,South,Technology,Phones,TEC-PH-10003505,60.0,70.0,1,5.0,10.0,10.0
8850,2023-05-19,Raleigh,North Carolina,South,Furniture,Furnishings,FUR-FU-10000076,150.0,160.0,10,2.0,10.0,100.0
8851,2022-02-13,Raleigh,North Carolina,South,Office Supplies,Binders,OFF-BI-10004728,0.0,0.0,2,5.0,0.0,0.0
8852,2023-01-19,Raleigh,North Carolina,South,Office Supplies,Paper,OFF-PA-10002250,10.0,10.0,2,3.0,0.0,0.0
8853,2022-03-19,New York City,New York,East,Office Supplies,Paper,OFF-PA-10003823,100.0,120.0,4,5.0,20.0,80.0
8854,2023-11-10,Philadelphia,Pennsylvania,East,Office Supplies,Supplies,OFF-SU-10000898,50.0,60.0,5,2.0,10.0,50.0
8855,2023-11-26,Philadelphia,Pennsylvania,East,Technology,Accessories,TEC-AC-10003832,590.0,620.0,3,5.0,30.0,90.0
8856,2023-01-19,Meridian,Idaho,West,Office Supplies,Binders,OFF-BI-10001679,20.0,20.0,3,4.0,0.0,0.0
8857,2022-02-25,Sacramento,California,West,Technology,Accessories,TEC-AC-10002335,170.0,210.0,6,4.0,40.0,240.0
8858,2022-07-24,Sacramento,California,West,Technology,Phones,TEC-PH-10003187,20.0,30.0,2,5.0,10.0,20.0
8859,2022-01-25,Sacramento,California,West,Office Supplies,Binders,OFF-BI-10003527,4060.0,5080.0,5,5.0,1020.0,5100.0
8860,2022-08-06,Charlotte,North Carolina,South,Technology,Phones,TEC-PH-10003171,30.0,40.0,1,3.0,10.0,10.0
8861,2023-08-22,Paterson,New Jersey,East,Office Supplies,Labels,OFF-LA-10000414,20.0,30.0,3,4.0,10.0,30.0
8862,2023-11-23,Paterson,New Jersey,East,Furniture,Furnishings,FUR-FU-10002107,10.0,10.0,4,5.0,0.0,0.0
8863,2022-03-22,Paterson,New Jersey,East,Office Supplies,Binders,OFF-BI-10004593,200.0,210.0,4,5.0,10.0,40.0
8864,2022-04-29,Paterson,New Jersey,East,Office Supplies,Appliances,OFF-AP-10003860,90.0,110.0,4,2.0,20.0,80.0
8865,2023-01-16,Paterson,New Jersey,East,Office Supplies,Paper,OFF-PA-10000556,30.0,40.0,6,3.0,10.0,60.0
8866,2023-07-09,Arlington,Virginia,South,Office Supplies,Appliances,OFF-AP-10003281,30.0,40.0,3,2.0,10.0,30.0
8867,2023-03-21,Chicago,Illinois,Central,Furniture,Bookcases,FUR-BO-10004218,460.0,490.0,5,5.0,30.0,150.0
8868,2022-09-03,Chicago,Illinois,Central,Technology,Phones,TEC-PH-10002185,10.0,10.0,2,5.0,0.0,0.0
8869,2023-12-25,San Diego,California,West,Technology,Machines,TEC-MA-10003176,620.0,690.0,2,5.0,70.0,140.0
8870,2023-07-22,Seattle,Washington,West,Office Supplies,Binders,OFF-BI-10002003,20.0,20.0,5,3.0,0.0,0.0
8871,2022-07-08,Seattle,Washington,West,Furniture,Furnishings,FUR-FU-10000023,60.0,70.0,12,3.0,10.0,120.0
8872,2023-12-03,Seattle,Washington,West,Office Supplies,Storage,OFF-ST-10002756,460.0,540.0,4,3.0,80.0,320.0
8873,2022-02-13,Columbus,Ohio,East,Technology,Machines,TEC-MA-10002694,90.0,100.0,2,4.0,10.0,20.0
8874,2022-05-26,Columbus,Ohio,East,Office Supplies,Binders,OFF-BI-10002429,20.0,20.0,2,4.0,0.0,0.0
8875,2023-10-18,Houston,Texas,Central,Office Supplies,Binders,OFF-BI-10003684,20.0,20.0,5,4.0,0.0,0.0
8876,2022-11-08,Irving,Texas,Central,Office Supplies,Supplies,OFF-SU-10003505,160.0,190.0,2,2.0,30.0,60.0
8877,2023-12-14,Irving,Texas,Central,Office Supplies,Appliances,OFF-AP-10002534,60.0,60.0,1,4.0,0.0,0.0
8878,2023-05-21,Morristown,New Jersey,East,Technology,Machines,TEC-MA-10004626,400.0,480.0,4,2.0,80.0,320.0
8879,2022-04-07,Morristown,New Jersey,East,Office Supplies,Storage,OFF-ST-10000615,30.0,30.0,3,5.0,0.0,0.0
8880,2023-03-13,Los Angeles,California,West,Office Supplies,Paper,OFF-PA-10000659,170.0,190.0,11,2.0,20.0,220.0
8881,2023-02-07,Los Angeles,California,West,Technology,Accessories,TEC-AC-10000736,200.0,240.0,3,5.0,40.0,120.0
8882,2023-02-08,Aurora,Illinois,Central,Technology,Accessories,TEC-AC-10003038,40.0,50.0,7,4.0,10.0,70.0
8883,2023-08-25,Durham,North Carolina,South,Technology,Phones,TEC-PH-10004071,20.0,20.0,2,2.0,0.0,0.0
8884,2023-01-23,Durham,North Carolina,South,Office Supplies,Paper,OFF-PA-10001667,10.0,10.0,3,4.0,0.0,0.0
8885,2022-04-04,Columbus,Ohio,East,Office Supplies,Binders,OFF-BI-10001982,10.0,10.0,4,4.0,0.0,0.0
8886,2022-11-03,Columbus,Ohio,East,Office Supplies,Binders,OFF-BI-10004141,0.0,0.0,3,5.0,0.0,0.0
8887,2023-05-20,Columbus,Ohio,East,Office Supplies,Binders,OFF-BI-10002103,20.0,20.0,8,4.0,0.0,0.0
8888,2023-02-05,Los Angeles,California,West,Office Supplies,Storage,OFF-ST-10002574,250.0,280.0,2,5.0,30.0,60.0
8889,2022-04-27,Stockton,California,West,Furniture,Furnishings,FUR-FU-10003394,570.0,630.0,9,4.0,60.0,540.0
8890,2023-08-16,Columbia,Missouri,Central,Technology,Phones,TEC-PH-10003072,370.0,450.0,3,3.0,80.0,240.0
8891,2022-04-18,Columbia,Missouri,Central,Office Supplies,Appliances,OFF-AP-10003057,1640.0,1930.0,7,4.0,290.0,2030.0
8892,2023-01-15,Columbus,Georgia,South,Furniture,Chairs,FUR-CH-10001146,100.0,120.0,2,5.0,20.0,40.0
8893,2022-04-22,San Diego,California,West,Furniture,Chairs,FUR-CH-10003973,2390.0,2680.0,9,5.0,290.0,2610.0
8894,2023-12-24,Texas City,Texas,Central,Furniture,Tables,FUR-TA-10001307,430.0,490.0,2,3.0,60.0,120.0
8895,2023-06-24,Los Angeles,California,West,Furniture,Furnishings,FUR-FU-10004071,290.0,310.0,3,3.0,20.0,60.0
8896,2022-05-22,Los Angeles,California,West,Office Supplies,Storage,OFF-ST-10001505,20.0,20.0,3,3.0,0.0,0.0
8897,2023-12-21,Los Angeles,California,West,Technology,Phones,TEC-PH-10004614,150.0,170.0,3,4.0,20.0,60.0
8898,2022-08-03,Los Angeles,California,West,Office Supplies,Paper,OFF-PA-10004911,40.0,40.0,4,3.0,0.0,0.0
8899,2022-04-13,Springfield,Virginia,South,Technology,Phones,TEC-PH-10003601,440.0,490.0,3,2.0,50.0,150.0
8900,2022-06-25,Springfield,Virginia,South,Office Supplies,Labels,OFF-LA-10004545,20.0,30.0,2,5.0,10.0,20.0
8901,2022-08-23,Decatur,Illinois,Central,Furniture,Furnishings,FUR-FU-10001379,20.0,30.0,3,3.0,10.0,30.0
8902,2023-03-22,Decatur,Illinois,Central,Office Supplies,Paper,OFF-PA-10001846,20.0,20.0,4,4.0,0.0,0.0
8903,2022-08-03,Decatur,Illinois,Central,Furniture,Chairs,FUR-CH-10000422,160.0,190.0,3,4.0,30.0,90.0
8904,2023-01-16,Decatur,Illinois,Central,Office Supplies,Paper,OFF-PA-10004621,10.0,10.0,2,4.0,0.0,0.0
8905,2023-05-30,New York City,New York,East,Office Supplies,Labels,OFF-LA-10001474,30.0,30.0,1,5.0,0.0,0.0
8906,2023-10-22,New York City,New York,East,Technology,Accessories,TEC-AC-10001635,30.0,30.0,3,4.0,0.0,0.0
8907,2022-01-22,New York City,New York,East,Office Supplies,Paper,OFF-PA-10001950,70.0,80.0,9,2.0,10.0,90.0
8908,2023-03-11,San Francisco,California,West,Technology,Phones,TEC-PH-10001552,60.0,70.0,7,2.0,10.0,70.0
8909,2023-03-08,Moreno Valley,California,West,Office Supplies,Paper,OFF-PA-10003790,150.0,180.0,8,3.0,30.0,240.0
8910,2023-04-30,Everett,Massachusetts,East,Office Supplies,Labels,OFF-LA-10002475,20.0,20.0,3,2.0,0.0,0.0
8911,2022-11-01,Chattanooga,Tennessee,South,Technology,Accessories,TEC-AC-10000303,100.0,100.0,3,3.0,0.0,0.0
8912,2022-11-15,Chattanooga,Tennessee,South,Technology,Phones,TEC-PH-10000127,120.0,140.0,9,3.0,20.0,180.0
8913,2022-11-08,Chattanooga,Tennessee,South,Office Supplies,Binders,OFF-BI-10004364,0.0,0.0,2,2.0,0.0,0.0
8914,2023-08-01,Chattanooga,Tennessee,South,Office Supplies,Labels,OFF-LA-10002195,0.0,0.0,2,4.0,0.0,0.0
8915,2023-12-31,Austin,Texas,Central,Office Supplies,Storage,OFF-ST-10001490,720.0,860.0,6,3.0,140.0,840.0
8916,2022-01-04,Austin,Texas,Central,Office Supplies,Binders,OFF-BI-10002852,10.0,10.0,4,4.0,0.0,0.0
8917,2023-09-10,Austin,Texas,Central,Office Supplies,Appliances,OFF-AP-10000390,50.0,50.0,4,5.0,0.0,0.0
8918,2022-11-15,Austin,Texas,Central,Office Supplies,Paper,OFF-PA-10004327,80.0,80.0,2,5.0,0.0,0.0
8919,2023-08-23,Austin,Texas,Central,Office Supplies,Binders,OFF-BI-10002353,20.0,20.0,6,5.0,0.0,0.0
8920,2023-06-27,Virginia Beach,Virginia,South,Furniture,Furnishings,FUR-FU-10003192,150.0,180.0,2,3.0,30.0,60.0
8921,2022-12-12,Jamestown,New York,East,Technology,Accessories,TEC-AC-10000736,140.0,160.0,2,4.0,20.0,40.0
8922,2022-11-08,Coral Gables,Florida,South,Technology,Phones,TEC-PH-10003095,50.0,50.0,3,2.0,0.0,0.0
8923,2023-02-25,Coral Gables,Florida,South,Furniture,Furnishings,FUR-FU-10002885,10.0,10.0,3,5.0,0.0,0.0
8924,2023-12-06,Hickory,North Carolina,South,Office Supplies,Binders,OFF-BI-10001525,0.0,0.0,4,5.0,0.0,0.0
8925,2022-07-25,Rockford,Illinois,Central,Technology,Phones,TEC-PH-10004241,1320.0,1440.0,4,5.0,120.0,480.0
8926,2023-04-02,Rockford,Illinois,Central,Office Supplies,Binders,OFF-BI-10000546,0.0,0.0,3,2.0,0.0,0.0
8927,2022-06-25,Rockford,Illinois,Central,Furniture,Tables,FUR-TA-10004256,570.0,630.0,3,4.0,60.0,180.0
8928,2022-10-07,Seattle,Washington,West,Office Supplies,Art,OFF-AR-10002067,90.0,100.0,5,2.0,10.0,50.0
8929,2023-04-27,Huntsville,Texas,Central,Furniture,Tables,FUR-TA-10000688,570.0,610.0,4,5.0,40.0,160.0
8930,2023-03-18,Huntsville,Texas,Central,Furniture,Tables,FUR-TA-10002530,170.0,210.0,2,5.0,40.0,80.0
8931,2023-08-19,Huntsville,Texas,Central,Technology,Phones,TEC-PH-10001061,200.0,240.0,3,2.0,40.0,120.0
8932,2022-06-18,Milwaukee,Wisconsin,Central,Furniture,Furnishings,FUR-FU-10001057,80.0,100.0,5,2.0,20.0,100.0
8933,2023-11-23,Milwaukee,Wisconsin,Central,Technology,Accessories,TEC-AC-10002331,30.0,30.0,3,2.0,0.0,0.0
8934,2023-02-03,Green Bay,Wisconsin,Central,Furniture,Furnishings,FUR-FU-10003724,20.0,20.0,2,4.0,0.0,0.0
8935,2022-09-09,Philadelphia,Pennsylvania,East,Office Supplies,Paper,OFF-PA-10000528,10.0,10.0,3,4.0,0.0,0.0
8936,2022-10-07,Philadelphia,Pennsylvania,East,Technology,Accessories,TEC-AC-10001908,970.0,1120.0,14,4.0,150.0,2100.0
8937,2022-08-31,Los Angeles,California,West,Office Supplies,Art,OFF-AR-10003903,170.0,200.0,5,3.0,30.0,150.0
8938,2023-08-30,Los Angeles,California,West,Technology,Phones,TEC-PH-10004908,130.0,140.0,2,4.0,10.0,20.0
8939,2023-11-08,Los Angeles,California,West,Office Supplies,Art,OFF-AR-10001940,20.0,20.0,5,2.0,0.0,0.0
8940,2022-02-16,Los Angeles,California,West,Office Supplies,Binders,OFF-BI-10002026,80.0,90.0,2,4.0,10.0,20.0
8941,2022-06-06,North Miami,Florida,South,Office Supplies,Supplies,OFF-SU-10003936,10.0,10.0,3,3.0,0.0,0.0
8942,2023-04-24,Portland,Oregon,West,Office Supplies,Binders,OFF-BI-10002813,0.0,0.0,7,5.0,0.0,0.0
8943,2023-10-02,Portland,Oregon,West,Technology,Machines,TEC-MA-10003337,150.0,180.0,3,5.0,30.0,90.0
8944,2023-04-01,Aurora,Illinois,Central,Furniture,Chairs,FUR-CH-10001545,200.0,240.0,3,2.0,40.0,120.0
8945,2022-04-22,San Francisco,California,West,Office Supplies,Paper,OFF-PA-10000062,150.0,160.0,3,5.0,10.0,30.0
8946,2022-01-05,San Francisco,California,West,Office Supplies,Supplies,OFF-SU-10001574,10.0,10.0,3,2.0,0.0,0.0
8947,2022-04-01,New Bedford,Massachusetts,East,Office Supplies,Paper,OFF-PA-10001972,20.0,20.0,3,3.0,0.0,0.0
8948,2023-12-07,New Bedford,Massachusetts,East,Office Supplies,Binders,OFF-BI-10000201,10.0,10.0,5,4.0,0.0,0.0
8949,2023-07-04,San Diego,California,West,Office Supplies,Appliances,OFF-AP-10003278,10.0,10.0,1,3.0,0.0,0.0
8950,2023-08-20,Jackson,Tennessee,South,Furniture,Tables,FUR-TA-10002903,820.0,930.0,6,5.0,110.0,660.0
8951,2022-05-24,Jackson,Tennessee,South,Technology,Accessories,TEC-AC-10001013,50.0,50.0,2,5.0,0.0,0.0
8952,2022-07-09,Jackson,Tennessee,South,Office Supplies,Storage,OFF-ST-10000918,30.0,30.0,3,2.0,0.0,0.0
8953,2022-01-20,Jackson,Tennessee,South,Office Supplies,Art,OFF-AR-10001419,20.0,20.0,7,5.0,0.0,0.0
8954,2022-12-08,Jackson,Tennessee,South,Office Supplies,Appliances,OFF-AP-10003266,60.0,60.0,5,3.0,0.0,0.0
8955,2022-05-11,Jacksonville,Florida,South,Furniture,Bookcases,FUR-BO-10000468,130.0,160.0,4,3.0,30.0,120.0
8956,2023-03-11,San Diego,California,West,Office Supplies,Paper,OFF-PA-10004610,10.0,10.0,2,3.0,0.0,0.0
8957,2022-04-27,Hialeah,Florida,South,Furniture,Furnishings,FUR-FU-10004963,20.0,20.0,3,4.0,0.0,0.0
8958,2022-06-21,Hialeah,Florida,South,Technology,Machines,TEC-MA-10004626,110.0,120.0,2,2.0,10.0,20.0
8959,2022-10-08,Houston,Texas,Central,Technology,Phones,TEC-PH-10003437,270.0,300.0,5,2.0,30.0,150.0
8960,2023-03-26,Houston,Texas,Central,Office Supplies,Appliances,OFF-AP-10002867,60.0,70.0,5,3.0,10.0,50.0
8961,2022-10-18,Houston,Texas,Central,Furniture,Chairs,FUR-CH-10002126,760.0,850.0,5,5.0,90.0,450.0
8962,2023-02-26,Houston,Texas,Central,Office Supplies,Art,OFF-AR-10001761,20.0,20.0,4,2.0,0.0,0.0
8963,2023-07-20,Virginia Beach,Virginia,South,Furniture,Furnishings,FUR-FU-10004665,220.0,270.0,2,3.0,50.0,100.0
8964,2023-11-18,Virginia Beach,Virginia,South,Technology,Accessories,TEC-AC-10000057,90.0,90.0,3,4.0,0.0,0.0
8965,2023-06-24,Virginia Beach,Virginia,South,Furniture,Furnishings,FUR-FU-10003806,620.0,760.0,5,4.0,140.0,700.0
8966,2023-07-03,Houston,Texas,Central,Office Supplies,Binders,OFF-BI-10000145,0.0,0.0,2,4.0,0.0,0.0
8967,2023-08-06,Philadelphia,Pennsylvania,East,Technology,Accessories,TEC-AC-10000892,60.0,70.0,1,3.0,10.0,10.0
8968,2023-05-17,Philadelphia,Pennsylvania,East,Furniture,Chairs,FUR-CH-10004886,380.0,470.0,7,3.0,90.0,630.0
8969,2023-07-25,Memphis,Tennessee,South,Office Supplies,Storage,OFF-ST-10002554,30.0,40.0,1,5.0,10.0,10.0
8970,2023-09-04,Lakewood,Ohio,East,Office Supplies,Art,OFF-AR-10001662,20.0,20.0,9,4.0,0.0,0.0
8971,2023-11-16,Lakewood,Ohio,East,Technology,Phones,TEC-PH-10004531,130.0,150.0,2,3.0,20.0,40.0
8972,2023-06-13,New York City,New York,East,Furniture,Chairs,FUR-CH-10000665,250.0,270.0,2,5.0,20.0,40.0
8973,2022-01-04,Philadelphia,Pennsylvania,East,Technology,Accessories,TEC-AC-10003023,40.0,50.0,1,3.0,10.0,10.0
8974,2023-04-28,Los Angeles,California,West,Furniture,Bookcases,FUR-BO-10004709,320.0,340.0,7,5.0,20.0,140.0
8975,2022-10-02,Dallas,Texas,Central,Office Supplies,Paper,OFF-PA-10000477,40.0,40.0,7,4.0,0.0,0.0
8976,2023-04-01,Dallas,Texas,Central,Office Supplies,Paper,OFF-PA-10002923,70.0,80.0,2,2.0,10.0,20.0
8977,2022-03-17,Dallas,Texas,Central,Furniture,Tables,FUR-TA-10003008,120.0,130.0,1,4.0,10.0,10.0
8978,2023-07-21,Dallas,Texas,Central,Office Supplies,Binders,OFF-BI-10003707,10.0,10.0,2,2.0,0.0,0.0
8979,2022-11-18,Orange,New Jersey,East,Office Supplies,Binders,OFF-BI-10000546,10.0,10.0,2,5.0,0.0,0.0
8980,2023-11-03,Dallas,Texas,Central,Office Supplies,Binders,OFF-BI-10000404,0.0,0.0,1,2.0,0.0,0.0
8981,2023-07-14,Romeoville,Illinois,Central,Office Supplies,Binders,OFF-BI-10001196,10.0,10.0,2,4.0,0.0,0.0
8982,2023-06-10,Chicago,Illinois,Central,Office Supplies,Appliances,OFF-AP-10001626,0.0,0.0,3,3.0,0.0,0.0
8983,2022-08-26,Chicago,Illinois,Central,Office Supplies,Binders,OFF-BI-10004656,0.0,0.0,4,5.0,0.0,0.0
8984,2022-11-27,Chicago,Illinois,Central,Furniture,Furnishings,FUR-FU-10003773,140.0,160.0,5,4.0,20.0,100.0
8985,2023-10-05,Chicago,Illinois,Central,Furniture,Tables,FUR-TA-10000849,130.0,150.0,2,3.0,20.0,40.0
8986,2023-08-02,Jacksonville,North Carolina,South,Furniture,Furnishings,FUR-FU-10000222,70.0,80.0,3,4.0,10.0,30.0
8987,2023-07-25,Jacksonville,North Carolina,South,Office Supplies,Binders,OFF-BI-10001718,80.0,100.0,5,2.0,20.0,100.0
8988,2023-06-26,Jacksonville,North Carolina,South,Technology,Phones,TEC-PH-10001700,90.0,110.0,2,5.0,20.0,40.0
8989,2023-04-05,Jacksonville,North Carolina,South,Office Supplies,Art,OFF-AR-10004078,10.0,10.0,2,2.0,0.0,0.0
8990,2022-01-29,Springfield,Missouri,Central,Furniture,Furnishings,FUR-FU-10003026,10.0,10.0,2,5.0,0.0,0.0
8991,2023-09-14,Springfield,Missouri,Central,Technology,Copiers,TEC-CO-10003763,4360.0,4900.0,7,3.0,540.0,3780.0
8992,2022-02-15,San Francisco,California,West,Technology,Accessories,TEC-AC-10004708,90.0,100.0,5,5.0,10.0,50.0
8993,2022-10-29,Columbia,Tennessee,South,Technology,Accessories,TEC-AC-10003499,20.0,20.0,2,3.0,0.0,0.0
8994,2022-03-22,Columbia,Tennessee,South,Furniture,Tables,FUR-TA-10001950,1670.0,1880.0,7,4.0,210.0,1470.0
8995,2023-07-13,Hollywood,Florida,South,Office Supplies,Paper,OFF-PA-10000312,80.0,90.0,5,5.0,10.0,50.0
8996,2022-03-28,Hollywood,Florida,South,Office Supplies,Appliances,OFF-AP-10004708,130.0,150.0,5,5.0,20.0,100.0
8997,2022-01-07,Dallas,Texas,Central,Technology,Phones,TEC-PH-10004531,30.0,40.0,2,4.0,10.0,20.0
8998,2023-02-08,Houston,Texas,Central,Office Supplies,Paper,OFF-PA-10000474,50.0,60.0,2,2.0,10.0,20.0
8999,2022-07-15,Houston,Texas,Central,Office Supplies,Paper,OFF-PA-10002377,230.0,270.0,7,4.0,40.0,280.0
9000,2023-10-03,Philadelphia,Pennsylvania,East,Furniture,Chairs,FUR-CH-10001482,410.0,460.0,5,4.0,50.0,250.0
9001,2023-02-18,Phoenix,Arizona,West,Office Supplies,Binders,OFF-BI-10001553,10.0,10.0,3,4.0,0.0,0.0
9002,2023-11-21,Sandy Springs,Georgia,South,Technology,Accessories,TEC-AC-10000199,10.0,10.0,1,5.0,0.0,0.0
9003,2022-05-09,Sandy Springs,Georgia,South,Office Supplies,Paper,OFF-PA-10002195,20.0,20.0,3,5.0,0.0,0.0
9004,2022-03-14,Spokane,Washington,West,Technology,Accessories,TEC-AC-10001767,220.0,240.0,6,2.0,20.0,120.0
9005,2022-05-13,Spokane,Washington,West,Office Supplies,Art,OFF-AR-10002467,20.0,20.0,8,2.0,0.0,0.0
9006,2023-08-15,Milwaukee,Wisconsin,Central,Office Supplies,Storage,OFF-ST-10001321,80.0,90.0,6,5.0,10.0,60.0
9007,2023-01-22,Milwaukee,Wisconsin,Central,Office Supplies,Storage,OFF-ST-10000777,30.0,40.0,1,5.0,10.0,10.0
9008,2023-04-21,Milwaukee,Wisconsin,Central,Office Supplies,Labels,OFF-LA-10003720,10.0,10.0,2,4.0,0.0,0.0
9009,2022-09-09,Milwaukee,Wisconsin,Central,Furniture,Furnishings,FUR-FU-10000206,10.0,10.0,2,4.0,0.0,0.0
9010,2023-12-10,Fairfield,Ohio,East,Office Supplies,Paper,OFF-PA-10000791,0.0,0.0,1,4.0,0.0,0.0
9011,2022-02-25,Huntsville,Alabama,South,Office Supplies,Binders,OFF-BI-10001787,30.0,30.0,4,5.0,0.0,0.0
9012,2022-09-20,Houston,Texas,Central,Technology,Accessories,TEC-AC-10004353,90.0,100.0,2,2.0,10.0,20.0
9013,2022-05-25,New York City,New York,East,Furniture,Furnishings,FUR-FU-10001861,110.0,140.0,7,2.0,30.0,210.0
9014,2023-10-20,Los Angeles,California,West,Office Supplies,Art,OFF-AR-10002766,10.0,10.0,5,5.0,0.0,0.0
9015,2023-09-01,Los Angeles,California,West,Office Supplies,Envelopes,OFF-EN-10003072,20.0,20.0,5,4.0,0.0,0.0
9016,2022-10-25,Carlsbad,New Mexico,West,Office Supplies,Binders,OFF-BI-10001636,10.0,10.0,2,3.0,0.0,0.0
9017,2022-07-19,Carlsbad,New Mexico,West,Office Supplies,Binders,OFF-BI-10000948,10.0,10.0,1,4.0,0.0,0.0
9018,2022-09-03,Pocatello,Idaho,West,Office Supplies,Paper,OFF-PA-10001838,20.0,20.0,3,2.0,0.0,0.0
9019,2022-07-06,Pocatello,Idaho,West,Office Supplies,Binders,OFF-BI-10002215,20.0,20.0,3,3.0,0.0,0.0
9020,2022-07-01,Springfield,Virginia,South,Technology,Accessories,TEC-AC-10001314,90.0,100.0,2,5.0,10.0,20.0
9021,2023-09-06,Springfield,Virginia,South,Furniture,Furnishings,FUR-FU-10002268,30.0,30.0,6,2.0,0.0,0.0
